coalition_id,members,size,mean_value,std_value,runs,notes
0,(),0,0.0,0.0,0,scenario=lazer2007;N=8;K=1;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7;empty coalition
11,"('0', '3')",2,0.5962154199803635,0.019168078945935536,3,scenario=lazer2007;N=8;K=1;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
12,"('0', '4')",2,0.5477201935168746,0.04156384906942138,3,scenario=lazer2007;N=8;K=1;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
13,"('0', '5')",2,0.5707005291649784,0.05860976307061156,3,scenario=lazer2007;N=8;K=1;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
14,"('0', '6')",2,0.5675335058358635,0.037620623913354675,3,scenario=lazer2007;N=8;K=1;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
15,"('0', '7')",2,0.5530700179632292,0.03878216251998671,3,scenario=lazer2007;N=8;K=1;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
16,"('1', '2')",2,0.6503599173809135,0.030418020520044105,3,scenario=lazer2007;N=8;K=1;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
17,"('1', '3')",2,0.5974218311479639,0.04411583670346134,3,scenario=lazer2007;N=8;K=1;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
18,"('1', '4')",2,0.5870374803562912,0.01636087628487166,3,scenario=lazer2007;N=8;K=1;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
19,"('1', '5')",2,0.6127951112686553,0.012243029032801655,3,scenario=lazer2007;N=8;K=1;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
20,"('1', '6')",2,0.5888416409256271,0.0295561641857998,3,scenario=lazer2007;N=8;K=1;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
21,"('1', '7')",2,0.5924717110932568,0.018826800980126134,3,scenario=lazer2007;N=8;K=1;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
22,"('2', '3')",2,0.5832943388791345,0.08316934903836154,3,scenario=lazer2007;N=8;K=1;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
23,"('2', '4')",2,0.5681906632439491,0.01753773545417759,3,scenario=lazer2007;N=8;K=1;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
24,"('2', '5')",2,0.6193430849724266,0.03175940541791642,3,scenario=lazer2007;N=8;K=1;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
25,"('2', '6')",2,0.5392106215207502,0.04994416019753377,3,scenario=lazer2007;N=8;K=1;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
26,"('2', '7')",2,0.6182725280784274,0.00884380633404475,3,scenario=lazer2007;N=8;K=1;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
27,"('3', '4')",2,0.6378658992412239,0.02645594207090422,3,scenario=lazer2007;N=8;K=1;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
28,"('3', '5')",2,0.5795197098862704,0.04279547291715807,3,scenario=lazer2007;N=8;K=1;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
29,"('3', '6')",2,0.5520877720946782,0.05441530551686746,3,scenario=lazer2007;N=8;K=1;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
30,"('3', '7')",2,0.5625933188061466,0.07000491184887825,3,scenario=lazer2007;N=8;K=1;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
31,"('4', '5')",2,0.6188494169944103,0.07641254821007099,3,scenario=lazer2007;N=8;K=1;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
32,"('4', '6')",2,0.5932570199219872,0.03768903866445286,3,scenario=lazer2007;N=8;K=1;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
33,"('4', '7')",2,0.6247897724384871,0.014598916985432125,3,scenario=lazer2007;N=8;K=1;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
34,"('5', '6')",2,0.5859248825204888,0.0352145068862324,3,scenario=lazer2007;N=8;K=1;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
35,"('5', '7')",2,0.6013633622001452,0.013059299256183437,3,scenario=lazer2007;N=8;K=1;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
36,"('6', '7')",2,0.6469270961081423,0.045208220487234864,3,scenario=lazer2007;N=8;K=1;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
37,"('0', '1', '2')",3,0.6327528179886776,0.026609784197438133,3,scenario=lazer2007;N=8;K=1;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
38,"('0', '1', '3')",3,0.64684764467318,0.015254150015683652,3,scenario=lazer2007;N=8;K=1;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
39,"('0', '1', '4')",3,0.5747502515316024,0.03576237237944418,3,scenario=lazer2007;N=8;K=1;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
40,"('0', '1', '5')",3,0.6036527846293197,0.029376447448326397,3,scenario=lazer2007;N=8;K=1;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
41,"('0', '1', '6')",3,0.6089607052957013,0.04587847022126995,3,scenario=lazer2007;N=8;K=1;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
42,"('0', '1', '7')",3,0.6070246849610147,0.03256628168721473,3,scenario=lazer2007;N=8;K=1;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
43,"('0', '2', '3')",3,0.6225569824162002,0.0251972258970205,3,scenario=lazer2007;N=8;K=1;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
44,"('0', '2', '4')",3,0.5791250816844801,0.03306189107650306,3,scenario=lazer2007;N=8;K=1;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
45,"('0', '2', '5')",3,0.5729348204061946,0.017197479366089643,3,scenario=lazer2007;N=8;K=1;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
46,"('0', '2', '6')",3,0.5911274149791926,0.009280761311762573,3,scenario=lazer2007;N=8;K=1;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
47,"('0', '2', '7')",3,0.6034650878627886,0.037596268647837904,3,scenario=lazer2007;N=8;K=1;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
48,"('0', '3', '4')",3,0.6231211471275458,0.03259742967434619,3,scenario=lazer2007;N=8;K=1;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
49,"('0', '3', '5')",3,0.5840157241055799,0.010972554194239644,3,scenario=lazer2007;N=8;K=1;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
50,"('0', '3', '6')",3,0.5885046370777753,0.007378380138663282,3,scenario=lazer2007;N=8;K=1;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
51,"('0', '3', '7')",3,0.5942526132337776,0.030836008468393745,3,scenario=lazer2007;N=8;K=1;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
52,"('0', '4', '5')",3,0.6503704259512407,0.015259262227484827,3,scenario=lazer2007;N=8;K=1;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
53,"('0', '4', '6')",3,0.5562717911826631,0.017313069863970323,3,scenario=lazer2007;N=8;K=1;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
54,"('0', '4', '7')",3,0.559028996240678,0.0418391681902394,3,scenario=lazer2007;N=8;K=1;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
55,"('0', '5', '6')",3,0.5817678026979394,0.06730199078650728,3,scenario=lazer2007;N=8;K=1;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
56,"('0', '5', '7')",3,0.5844777660435695,0.03245339766917817,3,scenario=lazer2007;N=8;K=1;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
57,"('0', '6', '7')",3,0.6020818942932968,0.032471333474358745,3,scenario=lazer2007;N=8;K=1;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
58,"('1', '2', '3')",3,0.6627192988577363,0.035254285481687526,3,scenario=lazer2007;N=8;K=1;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
59,"('1', '2', '4')",3,0.6237342777734282,0.037305317010118806,3,scenario=lazer2007;N=8;K=1;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
60,"('1', '2', '5')",3,0.6414084524990057,0.02614691149324777,3,scenario=lazer2007;N=8;K=1;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
61,"('1', '2', '6')",3,0.6152186362649094,0.0038228729337158847,3,scenario=lazer2007;N=8;K=1;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
62,"('1', '2', '7')",3,0.6461727096034194,0.009175725224713225,3,scenario=lazer2007;N=8;K=1;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
63,"('1', '3', '4')",3,0.6224398896785998,0.028920791219912874,3,scenario=lazer2007;N=8;K=1;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
64,"('1', '3', '5')",3,0.5603372217537664,0.03714020067514051,3,scenario=lazer2007;N=8;K=1;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
65,"('1', '3', '6')",3,0.6202569139263264,0.016647256960856876,3,scenario=lazer2007;N=8;K=1;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
66,"('1', '3', '7')",3,0.5865252425664716,0.04521650144884053,3,scenario=lazer2007;N=8;K=1;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
67,"('1', '4', '5')",3,0.6422551509101432,0.04048889101687671,3,scenario=lazer2007;N=8;K=1;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
68,"('1', '4', '6')",3,0.6152842242791944,0.04354408245428028,3,scenario=lazer2007;N=8;K=1;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
69,"('1', '4', '7')",3,0.5938383766598687,0.018844340650699065,3,scenario=lazer2007;N=8;K=1;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
70,"('1', '5', '6')",3,0.5888006428070298,0.03261356062140592,3,scenario=lazer2007;N=8;K=1;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
71,"('1', '5', '7')",3,0.6293426017564091,0.013428954611394322,3,scenario=lazer2007;N=8;K=1;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
72,"('1', '6', '7')",3,0.616145087566367,0.011815221886471631,3,scenario=lazer2007;N=8;K=1;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
73,"('2', '3', '4')",3,0.5990020998422035,0.026862186066879696,3,scenario=lazer2007;N=8;K=1;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
74,"('2', '3', '5')",3,0.6134331999611443,0.025124150936093322,3,scenario=lazer2007;N=8;K=1;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
75,"('2', '3', '6')",3,0.5659302292532201,0.005985342950702709,3,scenario=lazer2007;N=8;K=1;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
76,"('2', '3', '7')",3,0.5973680039138388,0.016516720780732828,3,scenario=lazer2007;N=8;K=1;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
77,"('2', '4', '5')",3,0.606176648706651,0.012265415633362023,3,scenario=lazer2007;N=8;K=1;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
78,"('2', '4', '6')",3,0.5693990205053436,0.06501612044474271,3,scenario=lazer2007;N=8;K=1;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
79,"('2', '4', '7')",3,0.5636488769127072,0.028268594336431762,3,scenario=lazer2007;N=8;K=1;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
80,"('2', '5', '6')",3,0.599833889318487,0.0047808957619000225,3,scenario=lazer2007;N=8;K=1;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
81,"('2', '5', '7')",3,0.5662360449110979,0.01096252855504029,3,scenario=lazer2007;N=8;K=1;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
82,"('2', '6', '7')",3,0.5906477189423521,0.014346961626580933,3,scenario=lazer2007;N=8;K=1;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
83,"('3', '4', '5')",3,0.6518203583237758,0.04341493938880795,3,scenario=lazer2007;N=8;K=1;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
84,"('3', '4', '6')",3,0.6445845252918595,0.022810803534273692,3,scenario=lazer2007;N=8;K=1;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
85,"('3', '4', '7')",3,0.6151788539224601,0.023419121493988695,3,scenario=lazer2007;N=8;K=1;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
86,"('3', '5', '6')",3,0.6067538303667007,0.028710587292689837,3,scenario=lazer2007;N=8;K=1;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
87,"('3', '5', '7')",3,0.5847679912968945,0.027741931672552102,3,scenario=lazer2007;N=8;K=1;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
88,"('3', '6', '7')",3,0.6271250252035251,0.026551752689736245,3,scenario=lazer2007;N=8;K=1;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
89,"('4', '5', '6')",3,0.6399545696145944,0.028913013865711573,3,scenario=lazer2007;N=8;K=1;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
90,"('4', '5', '7')",3,0.5943009212725614,0.040924349977465906,3,scenario=lazer2007;N=8;K=1;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
91,"('4', '6', '7')",3,0.6031494235654006,0.05151446182329938,3,scenario=lazer2007;N=8;K=1;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
92,"('5', '6', '7')",3,0.6631524947636593,0.033065639706368666,3,scenario=lazer2007;N=8;K=1;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
93,"('0', '1', '2', '3')",4,0.669076022393115,0.02639507101093483,3,scenario=lazer2007;N=8;K=1;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
94,"('0', '1', '2', '4')",4,0.6297368784241556,0.03830599360953967,3,scenario=lazer2007;N=8;K=1;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
95,"('0', '1', '2', '5')",4,0.6406217038266463,0.015391094804715354,3,scenario=lazer2007;N=8;K=1;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
96,"('0', '1', '2', '6')",4,0.6548810493836122,0.014297669417920062,3,scenario=lazer2007;N=8;K=1;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
97,"('0', '1', '2', '7')",4,0.6315710615371056,0.018271926974804512,3,scenario=lazer2007;N=8;K=1;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
98,"('0', '1', '3', '4')",4,0.6269866068705419,0.018576132141673765,3,scenario=lazer2007;N=8;K=1;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
99,"('0', '1', '3', '5')",4,0.6206942397656846,0.05254834504505659,3,scenario=lazer2007;N=8;K=1;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
100,"('0', '1', '3', '6')",4,0.6061196218451445,0.009716350032299065,3,scenario=lazer2007;N=8;K=1;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
101,"('0', '1', '3', '7')",4,0.5975269151626321,0.04129597673742449,3,scenario=lazer2007;N=8;K=1;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
102,"('0', '1', '4', '5')",4,0.6089656626970975,0.019884982709245387,3,scenario=lazer2007;N=8;K=1;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
103,"('0', '1', '4', '6')",4,0.6068581311721646,0.021408788456231953,3,scenario=lazer2007;N=8;K=1;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
104,"('0', '1', '4', '7')",4,0.6269487804336418,0.00411323844649261,3,scenario=lazer2007;N=8;K=1;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
105,"('0', '1', '5', '6')",4,0.6321981209943746,0.02290408012855694,3,scenario=lazer2007;N=8;K=1;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
106,"('0', '1', '5', '7')",4,0.6246992423784817,0.023129061663761493,3,scenario=lazer2007;N=8;K=1;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
107,"('0', '1', '6', '7')",4,0.6159130562114438,0.02244606884301989,3,scenario=lazer2007;N=8;K=1;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
108,"('0', '2', '3', '4')",4,0.6224742396403367,0.028684547349535502,3,scenario=lazer2007;N=8;K=1;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
109,"('0', '2', '3', '5')",4,0.5895624229357852,0.025017214581786164,3,scenario=lazer2007;N=8;K=1;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
110,"('0', '2', '3', '6')",4,0.6151791380973585,0.02260462625588517,3,scenario=lazer2007;N=8;K=1;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
111,"('0', '2', '3', '7')",4,0.6029516007057282,0.03395101349780114,3,scenario=lazer2007;N=8;K=1;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
112,"('0', '2', '4', '5')",4,0.5956196067595004,0.027504763207778456,3,scenario=lazer2007;N=8;K=1;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
113,"('0', '2', '4', '6')",4,0.5471849298088577,0.044298575678736574,3,scenario=lazer2007;N=8;K=1;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
114,"('0', '2', '4', '7')",4,0.5740996845148622,0.042000528580043196,3,scenario=lazer2007;N=8;K=1;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
115,"('0', '2', '5', '6')",4,0.6069575352486195,0.01529851791452282,3,scenario=lazer2007;N=8;K=1;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
116,"('0', '2', '5', '7')",4,0.5537343503754295,0.014961020479921813,3,scenario=lazer2007;N=8;K=1;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
117,"('0', '2', '6', '7')",4,0.6339750974899349,0.011566408176959827,3,scenario=lazer2007;N=8;K=1;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
118,"('0', '3', '4', '5')",4,0.6276969070891356,0.02086232333016243,3,scenario=lazer2007;N=8;K=1;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
119,"('0', '3', '4', '6')",4,0.5981798494817744,0.028978814263415163,3,scenario=lazer2007;N=8;K=1;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
120,"('0', '3', '4', '7')",4,0.6205398105140408,0.029297412882255288,3,scenario=lazer2007;N=8;K=1;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
121,"('0', '3', '5', '6')",4,0.6083716557093345,0.015941072809881413,3,scenario=lazer2007;N=8;K=1;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
122,"('0', '3', '5', '7')",4,0.5447417361983948,0.03459027184067962,3,scenario=lazer2007;N=8;K=1;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
123,"('0', '3', '6', '7')",4,0.6239193728751966,0.0042251486336859915,3,scenario=lazer2007;N=8;K=1;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
124,"('0', '4', '5', '6')",4,0.6628188377926408,0.012942191811954863,3,scenario=lazer2007;N=8;K=1;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
125,"('0', '4', '5', '7')",4,0.6304544238883878,0.01150407200480683,3,scenario=lazer2007;N=8;K=1;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
126,"('0', '4', '6', '7')",4,0.5982989987165782,0.007625272973823405,3,scenario=lazer2007;N=8;K=1;rounds=150;velocity=1.0;error=0.0;runs=3;network_type=LINE;landscape_seed=123;random_seed=42;network_seed=7
